efta,sha256
EFTA00001542,947a7e1558684956a2a75a67c44a7b1aa63099b5b48c9e92856acb63d8de7c94
EFTA00001543,3ff43ce0626c5a79b49c0d6b259d3adfa90664d769a74c7d41778dd980cb16a3
EFTA00001544,d6e68f2ce4b2fca1357327c7718908000c8f396d374d6a8ac4302961bb537dfb
EFTA00001545,6c8822fa91d4c9fbc91f2e372f2e5e0dc783fba26be47992c0bd1faf38c3220c
EFTA00001546,0a0f86dfb86179c2bc3d26b98c5ac5a38f0622cdaba33b23c0c53a15bd327c52
EFTA00001547,df758b87145936dd68c42b7c3115be9cefdaaf77fe320e078bf219cd18c9f300
EFTA00001548,efd66bd6558370adc4e7722d3ad06b22a6bd6bfb9259b0de4ad9e4e9087ca08b
EFTA00001549,7b6d1bfc5fa8bf4a45cc7624777bcd6ea0b9a9d78e3648f4a89d98150ed97ca0
EFTA00001550,42007031c3e82921e402b77ccbdd66a8a608fcfaa70cab0d5f4aadb4aaf4857e
EFTA00001551,6c9551cb5dd09302badfeb63e17a5db1a3a755b7b7d33ae43ceeef7ca157b16c
EFTA00001552,95b36ff432d2140e5c31f5196affd5dce118ec46da576b5a3d7a8d1588b6b220
EFTA00001553,70a0bad2306f64a84f3d9845733d57293bfcd51c1c4adc4f0df068ca394d6e38
EFTA00001554,f7deee105f97aeaf9ee61a53bb0301960c7673c0d68dd47f378f44a19af86999
EFTA00001555,b7d155e0c6df04d390350c1420bf0f63a36dafcf7e964b5e6703167a67939d90
EFTA00001556,67c12e9624ddb2ba35f0f0a5b264374a22e33e724e68042c1431b3701dccf88e
EFTA00001557,46a63959e41486c4c816ea06022c2f7745b9a809443be10a28054121c54418dc
EFTA00001558,883f87aa4061267e4e9a73f8856ccf680897fc4dfb4a0d81e6f9e1e6d63adc87
EFTA00001559,d3ba520f737438d8e58c79f26edc3f7380a12e6897913a13b866fbd0b54fb07a
EFTA00001560,6bf9dbe0907fcb3eee34b14fa836c4b89a49a884dcbe7e686b218fd890f0c9b1
EFTA00001561,7fa9235528e56a0a4dcee04b7ce88c2c7425d17cedffd1ca06ff7faa4f103368
EFTA00001562,0bec9cb07d4be2914cfee65ff689bbaf695291b3c9b55ecb5dfba28c67f80335
EFTA00001563,0e80a4803e1ce2a659af7800e088152ee3c54410a23f79a242b66fa5732a931d
EFTA00001564,d780881b168b0778305dcb92a47de9d1bc460d14606c97e359d3225839b9c1a7
EFTA00001565,07d876ac2e590fea503cea6b5caeedbc7c5680691e7e424a0be0b693c864d95d
EFTA00001566,de0f4b6de0800c51086b6d7dbf7c0a0c3e955972a986f7a0beb262e05b379d9f
EFTA00001567,b428b28a7f90c74cce9e531be2c4c24f5ac8b3fbade5502892a5cd4c74f3dae3
EFTA00001568,ce6a2fe3e1e7d9e0d3afcf160b11d38bfb9615fb3e873e755c5a9570dfd2718e
EFTA00001569,61655d80e643b3365ea125966a2076dc702674d3ca68ca70e705deb7469f5fb8
EFTA00001570,7f0b3e1b5f2a16893af77887ccc5e8259a0f58df7972f87494203f213dc5f530
EFTA00001571,a5d9f51da41c0dc2103414c4006b19038c58ccbb5af6126fb4cd1a0a125775f1
EFTA00001572,a082e970f9f25a6a9caf2caf276c88d7d310c5f889423abfb896450c1e5ef780
EFTA00001573,15adfcf3515f61ab8d49ba74eeb96915ea6d358d9d5600cd8a8a1c1325542571
EFTA00001574,7570c73810d407c45299b4906ab79febf9f90bbd0f1857de41b9f103dfea164c
EFTA00001575,f38ffca6df5b8251c79b09ba2f42770e4b0e93f8cdb2b4d0e34072efcff490a7
EFTA00001576,1e01acea8e68902343e62bed101b652767cf8affb45346635c36a696d7db0526
EFTA00001577,6650755374bdf912fab58e685fbd564a7ce8058b709b59dcab0b824d86df0299
EFTA00001578,046bfb7e323acca994cbfe3dd7d1c8dcaafa4d7e89682867558e0f1afb432a80
EFTA00001579,c42e20f6b011c5af5ef30b311bef029a3ab5da452d41cbdcd33ac2e44cf5f8df
EFTA00001580,10f3feea3e89e69b3b54e2bf31324116284a0ee8fa0cd783453aa95fd9365b98
EFTA00001581,385dc12bc825a14d2eddbd87af379c36c76d87660322eb0306891da06d8903ee
EFTA00001582,472978b3b96a26f03e2300618568fbbf8e6f60c16b88587f4bcf0aad2d649fdd
EFTA00001583,547e058f9067038984ab4afa01c8cf5d79a31cf2210e7d7184cd5a2e2547bf60
EFTA00001584,d6c65c4bf4e5d2da0038d39def42a9322d349db98bed0f4d119395a458443d59
EFTA00001585,075b46f8db0d8166911099e73a729285b4b9f58d17eaa4a884e9ee979f08dcf2
EFTA00001586,8580dc708b15da77f49c2291633b43ba60ab5f449a661a520446a86f79d6b640
EFTA00001587,d8fbe220327d82d54c2fb48333285582266b951dc8c769d88e5d9d9d1a274665
EFTA00001588,4a2d2eff5558b97bee3280ccdb972b1ea0d8a9014b6cfed069181f84d84cf7bb
EFTA00001589,141507d0af71e4741ac1e49ffa8db1aa5bd7f238fceb73ceffee46446927cd2c
EFTA00001590,2ab95ad0c66c9cfa87193eea9bd8d67d946e9e810b01abd738d76be003497f4d
EFTA00001591,0cea860035bb82a7bf2977ed2314fb9f47834ee5bfa03460c225dbeaecff2ac4
EFTA00001592,00d3e8ae742e21f2938ffa0d114710590f4fb4c41ecd0ccb63e3887d02029017
EFTA00001593,aeecf4d8458c170a721639cb5519792478ad30b613bf57246f7899b8e9627427
EFTA00001594,0de9591946a2be5eca1e986329f89ee7bb73825f9a2763d49f1cf77621f9ea34
EFTA00001595,67fc355725c41d617a4266ae599a4eabdf3e4da8c47bd9277efbad318c3e7402
EFTA00001596,053266909bcc720ec0e3c251796d0610da42a22389e653a50b6fb1624c0932c5
EFTA00001597,7816daf0063345d58de40e29989c051240e72f89cffaa0714bd0aa306e502678
EFTA00001598,3cd57cb63db91cccdc43b957a1e26611376e59797912ad958dfa5c5b6ecd35dc
EFTA00001599,bd7273ea51be852b2d11cc45d9bc83298efa1a1b72159f7c43d412d49cfeab89
EFTA00001600,517fe57830f77e5ec36ef59686ea7dd06dc7e555ae2da5b353fdc61acbbf44ce
EFTA00001601,d5a7f1b2e434e9cb6349feaef9a672d165d2fbfc17e5c1bc7b37b8c1cb03b7b5
EFTA00001602,3aab16b27362d49ce6271a65dc44e5fed5b8e079eb2f273d948d2c78e8a320e3
EFTA00001603,6d2149087e2b1725e97704911b20d54c22244917e22d53d389e18d16dcf6ba86
EFTA00001604,dfee72b6cd16f5ab817e124cb10e9f99a948231edad392b1f70bd71c3837036d
EFTA00001605,5965115ebc5eac5a63a30df65c724620aeb7b95f797ad25c9396a88c46a964dd
EFTA00001606,30c832db2f28dece5145d59c7708962710e5dcc96e4f95b946840ea55329052f
EFTA00001607,095ad64ef9acd3b410864e0c6d25c5123fd66cf362a8ca351ed6d29d03fd2cfc
EFTA00001608,8a38b9c3c91875b0eeac9cd611542414088f624c40fc24dac3052096395e195c
EFTA00001609,de11925ef09b1d5ed31f00864ec8d0ad8495cdc2e325e1388f148ec6c0f9be39
EFTA00001610,d65e6592bf6644bed3a950798c8d65f43bf383b2e4a64db9b2f285821c0a17ca
EFTA00001611,3d727421623b5c1907de7071a2e4e036b14890669b87b8aa8e9640249e42b872
EFTA00001612,474a1d0b930d73e5df9e2d1078ff6cd58d217e77deb9a3d9668587df21658887
EFTA00001613,d2b772146704955a26dfe9d05b76b381795763ee8fb2452ea6d006f00a255f7b
EFTA00001614,1165d8ef7092d1cadd050709b5ac08e664396019c929d3d46f00857ea66766f7
EFTA00001615,f824e7ec9e1222d8ea5bb43d015e5032309992ebd1f1449e970461b8d8b35298
EFTA00001616,bfb27259176a44ceb403d61f2983c4d340ab6ef6ff2ffd4e16ce665e9af783e7
EFTA00001617,3f47a344d9d5930ec3fd9789c8e3bfa1abf763f980aaa94246240fd8c32e7d0b
EFTA00001618,5059d066805490796899a3822398ee875d7c24134ce80129733e1a0aa431dfec
EFTA00001619,50bde70d59a848562621606d5f5e2d3ed4a49da426bb3edf890fcbe351bb2dc3
EFTA00001620,beb8ac87defdac395f8e301e1c9b7bcebc514de190fec2a958f12ab385239f99
EFTA00001621,3a8517bf3c580a3b9772d93b1fd3deb247b1af0a712394718d1c54a3893825f6
EFTA00001622,48d0c117c14067498eb81b3e076534a2f8e22fedda2dc5c470ca9e9c1da386da
EFTA00001623,6f0b14f15fdc2557f42cc4e3ff78387bf186eb561674be7c6e7879102ec0036a
EFTA00001624,83bbf05a95622e31dae9c2abe60c710cd0543f7edd2a5e6fa9ca7e7c138f91e6
EFTA00001625,9ba4e052375d85104017e493470e1a7f2df9af3e92bb2ae65e58eb4fe48fe25b
EFTA00001626,c6a6b42857710a66790c7b847ebc0a276a7093b8a3d18dc15986d45d220958ae
EFTA00001627,c592511ff99a36281ccd8fe95c143a1c369aa47aaed69821bfd8513445dd4093
EFTA00001628,928d78cfba731fb20c2b95280a1ad821591a08dcb50dfdf6a285155ff1c64786
EFTA00001629,a5d052ca04c71c16a82e4a56937ba77627b91ae0a9f834dd60057f163f6fcab9
EFTA00001630,319cb422a8ea19d2457f6ed7db5fad0cc19f25dcb9092273deee3bc6c37265f6
EFTA00001631,040b65c6f7be162ba2d2e776d2e8de1773495f39269b08fca3ff471993855613
EFTA00001632,23bceb0a756b761ed8565e6d3222f0046adae5149a1dde6ac5d6a5cccdd46d1a
EFTA00001633,accbd0d88edf577cdfd0fbdc5db6e4d27c9b580101d806b4272a8d01f45b070c
EFTA00001634,f2acbfe74e0d377a6d66113e5041cd6514df845c107ff17d72cf23dfe156ca7f
EFTA00001635,103325d0116f8fbfadf4f5e0067925d26788bb1c4df80c4d9e0e1bb23f059310
EFTA00001636,1aa82a2dd20a9009cce1252578581b0fbc971649b5ea60ada30d543928cd644b
EFTA00001637,f1a17c2522b80ef201253051265797e6423674ebdab8959197e30af56cfcff14
EFTA00001638,593d17e4f6f0a9f0572108575e0be48813aee869a43f5d5984ce4de4afe90680
EFTA00001639,fc3b78d86b934637a35237d755711dbeefec70b524a5d88bca64cd47feff8ece
EFTA00001640,a41f54c31f6cf2350cfaf6a92f9a07d80ecbbfe0bd6f12c658d0bf4f44ae15d6
EFTA00001641,7c571bd61d578d8b1921cbd1855389d5d34d7c4d964bd058177e2bba5580ee8a
EFTA00001642,9187085ee16cf448526d2793bd7ed4d222f051e2257fef2c5a3ab17db1538360
EFTA00001643,dc014f836c501ca63fcbe7fdf5a4e3a182593606a4cda0cd36f4f6dca344d02a
EFTA00001644,0c45caa838fdeed1e65245e8bc2eda0e7f8f9827db9e4403e8d1907daf4b451e
EFTA00001645,80a4884581a7330fa47d29f16508126e1fd08101b287cb0f1dc4eb1589dd4423
EFTA00001646,d109de1c702d9edce499dfb5bb3f884d1c0e75d200c4c019bf6808dc4ec8fed9
EFTA00001647,02b5072716f11890f381753cd8692274e9c99d48c964729375df1ce9aa7295be
EFTA00001648,9f75e73566d6c278cb37f318c9cf77611f821302374f739d28fade252c61eace
EFTA00001649,28246f2acf669296957feb3e42e8b66102dcd4298e62bed4ce4fc90506841116
EFTA00001650,e1b25f399112f439f61ca4e3b879119c9c99b1b3cbc92980ab655767953c92e2
EFTA00001651,9191afb88fa462596a3cec48cd4c871cc2315b37d5ca1ba62086696b8ff1e2f8
EFTA00001652,40758e609e2ae5f8e159c6be1ed11056d6000cbddce97c12a9c7f4af11a1103b
EFTA00001653,5a6b328fc92f38db813900c819fe539472e8e82e80e39e903e641ac8bd5e28e7
EFTA00001654,a290971a2356c38f755b47236f5e427b45a814a5e6d41bf4ca88caac79036c31
EFTA00001655,be0a38b0f54b7e7fb51c32780bc376e5c766dcd37838ef2618f4db0d9ddef070
EFTA00001656,2d215b53ac2426d103c6534a2bcbb2bb60828803c23f24c1b19c62f26985870e
EFTA00001657,b8fe037160baf4655054fa1febd6b3fbfbd4bc7351b1114b663b12de23d8ebd7
EFTA00001658,0db4acbb1376308e8022b0f196884447806db60556b37b342273fd06f23f488e
EFTA00001659,a7d1843821e104dab896ca1c420b129e3e2edbcaadd24d795048a1e5c42700c8
EFTA00001660,f3e1a5a5f4f224760059db35e142530258f0b847972cf9e0a7f87479965fead3
EFTA00001661,17e00bf02817dd7c2ecf16de147a95b4612969823c089263da0c06244c05e4d1
EFTA00001662,436327c89493dc2ad374035090f07fb58f36bac47570f7b5c20193801bea4f6e
EFTA00001663,d971edaf16f37f4fb544ffed04524ef83cdb78d209cfecc77355eb5bda46781f
EFTA00001664,edc47c7dd595c0f92ce04fa45e56d210a77c9af4752854b3027fbc5d8993e764
EFTA00001665,b389a0d320f94041d95bd8ce6537c0596a6c4d5b4ca67bd01dc6a2993a1afe3b
EFTA00001666,cabfab59df85adfccdaf588984baf005985a78a48be394bc9738bb405ed18421
EFTA00001667,98859ffbe9d27d4bf61775dc353296ffbdb473091a21a80cb27db2124f7cba46
EFTA00001668,ee1a495185ef47d17c9ca7640b43d04762c8934687d73fcda71aeeebc3b5ed83
EFTA00001669,e8dc2e11fe7b76694adedfa7266228ff9f2438be0878d8aa31153e0796177841
EFTA00001670,521f1cef7bab0388c2d6edc9360d6208cac954397cae19d8e4d3460bce99736b
EFTA00001671,4c283230ee3fdea9883dc9c536c79a49ded051f9f79b95949a9796087b4f64cb
EFTA00001672,59a71dbadea7967fb4521c1deca28f21b07135a1746acd83387b9bbac136a66a
EFTA00001673,e5224c24e6c798603d56004daabc353a3208ec51fe3c87b997913365580758df
EFTA00001674,dfe4d1f29ebb2382a027f6235d450aacc1eb0b57faad26b0efd87577474ece09
EFTA00001675,b4b226cbe7610a25c8e8f46634304541e7db0d0635abd4100bc13c2820effe12
EFTA00001676,0dad729256894fbd02f2ed26fafd3032e3f8ebfe49581defd2ce5ece096e3846
EFTA00001677,e8050999c2a68d4dcdcf7aea58bceda2e6a3d625d582a9d937e0d91d5d5c5646
EFTA00001678,91b3c4a38ded9ad136b7c561ae453211e19ceedee0b1113280ae0fcaa9f25918
EFTA00001679,3af353a0e78301e0f3ca7acf96d913e1f83aa0b8ae64ff2e2c612ac66c560a94
EFTA00001680,4aeb65ca8a53841ec5facd5d966c3906689116b66152dfc36cbab0b85168eb3f
EFTA00001681,450b324950a5bcf1095e37a13eb09aa57df6229864a79796efd9abad5b18c7c7
EFTA00001682,acdc566ac69308f6d388886f6f642aca867f806b3ecd058b72f030f99b3bd8de
EFTA00001683,ab064a352a72c6d2e4b706380154518e2a5f5225213f3cedd3799b35fd3fb731
EFTA00001684,97cfc6c278084157f639e9519682300876f63623fbf84e911c599738d354a638
EFTA00001685,7ed666263ccf18af78175be4af6bfe64c1d437ddf3f533c38b2392577230a1fd
EFTA00001686,60a04df86c92ab612c760bfaa51af63e397b751104b4d45c1f189186563a5694
EFTA00001687,fa2dc399eebe4939d275babd8bbdb0ac7a6378d0993a61d79e347aca81258f43
EFTA00001688,2eb7c8c542a491b646e13f1b1e3e9e4f378e7cd8fc93210129c5643fca4c1f68
EFTA00001689,7bf2a95a2e012da1ba2b8c1b91ffddbb305a1902cdcdc72b489f90dac0e1ca01
EFTA00001690,6d25ce6da15b555aa68db7a0df5274815ec40ec116feb0576168a71b46fae1aa
EFTA00001691,4ba06750ceb96490ddf1e189ae56dd31e83249b79bb269f364b28caa1b0a422f
EFTA00001692,05619978e1f245a8e158b978f98b1bcf65e7541a5e5753951655830ed22bf955
EFTA00001693,63506dc67e23a8d155f10fb5eda3959c2672651b427824a63c8802f01ede6ff8
EFTA00001694,916eaf08202fd0a65fff5968dbad61b827eadd9447cfa0fbb47bc40e71381099
EFTA00001695,d2a4630bc352b0eb49d8bb9f0ddfb19c25fd017f2c4af8b8227bf896163b5285
EFTA00001696,efeea80e7191c4c105ae0dc38723b784ea18b8aaf6670907ab14c514483178fb
EFTA00001697,a139dbe4d8380b90579f73f43c70754ac25280c94da5a3b9fc5df6e8663f4843
EFTA00001698,dbf904da9103ed8d8291d9163c7dc7308ffc9572be3d485f3e427048a71732a8
EFTA00001699,33dd40015b631aeee9605eabf35fd0630f70d2b80b3e218e3bb17d5850ecf5b0
EFTA00001700,8cd6e2815aa63ed388910008407d37c648aa601e9e3475f43d93456481c3503f
EFTA00001701,2501c36df6943f502800508a526e77054faf7ea9d6f6b79ba4f14af44dfcd546
EFTA00001702,c0a95043d8b247bff5fbff2468839fb799ab24d83c71185a0e32e8f0dffc1f89
EFTA00001703,fecc62a3dc91ccf1159064251b799244a0e1a1f8ab42881a32e647e39d0c74aa
EFTA00001704,a492cb3b0439fd62f245528bea65828c6a5735694548674e0ecee2c4e61cdb2b
EFTA00001705,4d83805539424a072f305caff75cad91d0be86223b35084475ab1a2b44f86394
EFTA00001706,90d285bbd4141af286796e07a3e98abee6c7b5ba967ef5444c2f02987d4788ae
EFTA00001707,19376990c3816d9041236436a1bd80324659cec157af02b7318b8d1ecbde02ae
EFTA00001708,5a084b752ada4a76aec253a019de2fd3dc0e0cc57f8347b72ea95b651ede40a5
EFTA00001709,bc97467019ae8bdb4f1af599956357dd5a13cbd37d5e9d381815edafa133fa42
EFTA00001710,e1bc2002e9622cfba9dec25ddfc7ec5e144d7daab50d33b20ceed0d7e30541c5
EFTA00001711,d3a8725266f87871119eaa89f6aebcb69bcfadf9c8790ab2c4556fa3b9165b8a
EFTA00001712,14373048fe2ef39226671e2b0adb9435fb16b43d9fad02f20a659f0fc8e26518
EFTA00001713,d8ae824a9f67b8b888fc2c873b6b6d9a2e1c7455528ac2c6a7813ba936ef4be3
EFTA00001714,f39e6bb43f61ffb72f55d71da2ffb69677d3559eed9286bc4e5f4b221d6d2e5a
EFTA00001715,cf212f98c9e8aeb7d1b83bdeb0f33fe8162629c073d9d96ebb0962f88112ddc5
EFTA00001716,2dd27fcea578c989c26d10c4c79a3be8abf3718dab49ebbb8fc6d6d1e6ef4c25
EFTA00001717,b9494227de4556a3b72500adbfb6514cf6603205011def609868ec5a5c43e0fe
EFTA00001718,fc97b0530865b08d5677889ea279f865aa35c007119782f92dc522185eb2e908
EFTA00001719,b35279f1365d937efd43b944ec5039cabf6eeb6002fd9586c571e43a1f4d964c
EFTA00001720,b44d4d1abcbdf66faad5d9abf52a6884096a3cbef6a0f75cf15b3e9fb55415d3
EFTA00001721,e9daf66db5ea94aa5d740d1b5342a10a9645d881dd3a7d03d1a21d0aa9dfd682
EFTA00001722,8eee4a11ff50a20d0c51ad3cdbc1bcabda8559de42e29f01009bafdd913bb9fb
EFTA00001723,38cd304a6ae3a9ef0a634cf89a1fe2908798aedc9f9e932e3df8e82f075d30c1
EFTA00001724,54466e8bfbd4abd3a33a9068e9f99bba1b9826645d568c8ba679ec2b8ef02b67
EFTA00001725,70dd870143546b18f9397463476e6a8e111ac78dbe03a18361bf11a23a1f2247
EFTA00001726,15c1732501972453d83c5b0d7acb8acbdd1e77f6e9a571cc67052e16ad95d50f
EFTA00001727,d0d9e3fff10893b25aaec2021373fcc329c301fcb97ce6fab40f8183c916da76
EFTA00001728,334c03c63f233de52e9206e89638f914f37cb4d337fabba74563eff069da0bf2
EFTA00001729,c1b91636507b725b86b848c43343b969089fd47db3b1a442db2cf345f0786a55
EFTA00001730,46652dd29e7369515ae3a392dbe0a32050467983a537d4a6af38b265a7d7e981
EFTA00001731,9befa048e97ad874ad4d32f3c32631053547ee0ee3a49c26246a446c4e2048e6
EFTA00001732,ca73b89875b21506a63cb778d885c7bf5168011934e02be8717367b5aff7b54a
EFTA00001733,175e8f0ceb6a21157a38edec5ee80600f3e10c6c0e0cf823db15949248e0a8bc
EFTA00001734,f7c2d4d2c00d44565b7bc5922e23e58b147e072a36748f7b47e4d6545622fc06
EFTA00001735,d40b13892c03e86d605b8749175ede3cea5fb821138e383234eecd2533b8740a
EFTA00001736,1f07adebebf3dbba6d183d73673bf754b6d71a2ca753964a66109b43e3151724
EFTA00001737,b1c4cedb18c56b3dadbb663d583032732ba979bccb291c3be9f086a6f64187b8
EFTA00001738,79ad579402bcdb0e1b6cccc9bedcaab012c08cd65e62d3c81fa9983489aa7cbe
EFTA00001739,726a6d69f9e3bb346c441ef0db50acfb680cf8405eef71e61b429af10f2ffacf
EFTA00001740,bb09b38141359014a5ff30320126c51a3ca064cca1bf7915e31b91e8314eadfa
EFTA00001741,b1753edba23d80d1c6f2d37889d8edebfd801e819f44998b0cf07446ff0fa262
EFTA00001742,9a1acaabc476ac77d1f35ab565d8c13032a27348e78a37d9f5ef0415a30be4a7
EFTA00001743,64e66ad59c716fa020b7c62570d3d8e0a0a49a5bca5496431013adf345c6c9fa
EFTA00001744,eaac396e6ab4288f59674868bf581a62d3ea33193751f7a483ebcee0486a1b02
EFTA00001745,f0d2a7f68f24d2b8abbab618bb12875bc23434aea747b0fbfb9b959b6b255fa1
EFTA00001746,4fc86a6572db7457815c4c6572012512c35a07d30ff9e7cc3bb397f83353f92c
EFTA00001747,16e65d85f6c05cdc9870c8fdb5224eb20a818095f94ef80e52fe2d99a73e8d33
EFTA00001748,5eec91b539994b3e0aaba6af6adf028fb68b393943148ee89a6661f60981f5ed
EFTA00001749,e92072649602f960b7b1a333d3b800aaa9d8acbb64d669e853f8d8cd5749c939
EFTA00001750,463e5a3fd9b683fe1beaefd767700b5ed6cf27cd5f8717c73bd963ca8d77ca48
EFTA00001751,44dcc0061236f6f07becc3cb2342e2d0cf6c67a522c49c14ed8ad07c0a92b0c9
EFTA00001752,1aab9cddcc3b971781d252ba02bbad57bb4dc01e529d797c0c5ab3c08e04c082
EFTA00001753,4a3501f628a7c865f2c1d65c842507ebfe0000ac4e7de47fba9695c17aed8bd2
EFTA00001754,0a92b6da399e9c9aa3e6feb962235939d742bb47bd5ecb4f67e71d0a7d29ce8f
EFTA00001755,3c3b1281ca81239c6a603e268b6852d252784783ed4674918ca5e7f910b20e80
EFTA00001756,80fc854c5128efa893c488b071af243ffe6e5d07917996243015317d892a77ab
EFTA00001757,bdc4706dbc95ecef3f241da3f522d0b4f8ceb5827ef2e37bc94039529669b206
EFTA00001758,68da0fa289a6da9609a387db745717ca53c7bb71a27f594a3a5c6b24586309ef
EFTA00001759,144c3a1dcc229b6c110627ac616c29ccbf3b0fe8673f680ed6d2a9d9fee8b566
EFTA00001760,8830645ffd3bace94be28c3dd7c17641c5a7be0abba5bc5f254a2eebe08611e3
EFTA00001761,38c712319f0588d0a863cdc3ff3d43995c850b8855e8f76b9a2659b14365e900
EFTA00001762,96e80a332c10607626d76d1fb7bb7ae197f2c84508b8efb7163afe227e0ce5a7
EFTA00001763,07f8679438c85fa353e59d535c20c44f650757213f5b1caacf5b05442ef58d94
EFTA00001764,8eb3e4f6f02b899821b4b72486da54608cbaf96788c7abb963287559b8b790a8
EFTA00001765,8f3837be9b56b104c78c6c7c3bfc3cce1428f7d43157f0ac1472ffaedfee9df4
EFTA00001766,9e6ed1698de40d6bb168d5f19843d392b58a857a0ae7eb11e5949cda038d7b3e
EFTA00001767,32b560f0147047dc7fd895baa539479e66ddf00fa4ee4e850f4e5aa950196a6b
EFTA00001768,50e5f1d4632ea82dcb11efb0976a67a0959632aa8a0a92b0ed731bd665737288
EFTA00001769,b5dea70aa3d7a48a1904d25f0afb97e4f6204002d81091c293c82e4b65cc13a3
EFTA00001770,973e78a300f5201ef9cb2dd7164396b24dab67c62a436078db5115899dd3e00c
EFTA00001771,e4dac62a3278391c8da61e11ab2af96aba95e0a9ad2c564a9368b3bb67fa0091
EFTA00001772,3eb0570cb95eb394c1617c1d438890f40c9711d6f96873d594dfe5850b24ab21
EFTA00001773,f862af5c9aaa1769342464c0d75edaffdcd06d0dff603ff66f163ab5d05e1e9d
EFTA00001774,91a2c04740e520e4e380244e99f5c6e409b6f1347b34815297366fdebfa730a5
EFTA00001775,9e9402c5af4867cee49c9e4b02d6546dbe51dc473689046be546597f75a2418f
EFTA00001776,7ad0a2acc4aba3287d98d053ea68e8f1d66b18e15e073a4ed8014c920a0ac4b6
EFTA00001777,5091eabcdfa652ebe2626b92bec90e23c4300b0eac34bbbc6b8ad74aae8dcdf1
EFTA00001778,0706a4e936c0e9c79650d0c277b8716c61805d3ba0e5e25595ee384f4700bbb5
EFTA00001779,287da510536920cd4b546e3736e9201f201a2be949a68f5f28708fe05965b273
EFTA00001780,b25d60f59555d002cb79f060b652c140bd15200e6bfad71ff1d18ac59aebfa14
EFTA00001781,0c60b2f5d4ae1c5160103a77aee0aeff308ef8d8b078d63de3c0395d16187923
EFTA00001782,20bbe77a8a11ca520d3be0a3886b9e0ec35596716d5fc9495a3e5c49cad69905
EFTA00001783,cb19907dd6223cc14f5a798ab556600a0a8c66516b72c4169d43857bc317553e
EFTA00001784,43c00769c277aa7abfd76fbb447ace144d93df63615bed5ae7d3028f92a1ed52
EFTA00001785,894b507bfe2691cc97e14693482f09198554088235083767ca67cb45d170525a
EFTA00001786,1d3a2ca05e81897ee542adefec5ac451093e1f71e4f5462897c36189699d700c
EFTA00001787,c1bff193ee3ad42f0d3fa4649d7c832cfe9a43c7e08eb00708f17bf08abca474
EFTA00001788,eda6ed7be639b998dd242bfac3ed5999360cbd85b76a1bbfc0e043623165ed83
EFTA00001789,f4c29bfed7b57b0d06fe03bcc0a6962653ea0d83b5b7f6d358dcfd8c5b564787
EFTA00001790,d7e3ce1fc33d605c9bcb4a15020a0de11e044d957c2587f52b302cdbb977bf2e
EFTA00001791,a20bf2e7ea227f980487b14ede1ff53995caa6ca01678a0e7afba5ec3c45d6c7
EFTA00001792,d8233476cf5db92ce462bec3b081b3c7c4414a76cf15e3a69002156ec28e7272
EFTA00001793,118a8d3efc1c622bbc8ee31a7bc78a773dbf1819ad6109ed5224a50fb999793c
EFTA00001794,9a2dc380c00435e35fd30839a65d41df624e35aa8edd262db4fa9d61c4353407
EFTA00001795,a79f210759af82b2189cac737778dfb17518c535a289ceeb727637e00965aafc
EFTA00001796,69d5f55bacf99c6d77314978ca503f263781fc38e89e1ce862265aa8dac22046
EFTA00001797,6c092cf44aba9b3517c340cb8edd027f18f82a9815bd0900b97836ca3fb6877b
EFTA00001798,008cfa0e14b0c498256be6b224173db10f36afc8e3327d60bcb7137ba5a08f0a
EFTA00001799,ab69bd1144560fc09fd4c24113a083f964a0f7137d425a98f80660350cec49f9
EFTA00001800,37c743ee7825fd4afd0eec87b2466c884bab98a0db355659788733b3d59aadc8
EFTA00001801,1933ab0b0e782e187ba30ec768ff83accae7dd8d03026b45e4f311d1682835c6
EFTA00001802,2aa5a38c121a5f5b997a1d1354ed40e01191e38723deb98f9b8cb2d683646f62
EFTA00001803,a355646728c20fd5186124e1602816bc385655efb6197f9c2d9efde06e9d7bfc
EFTA00001804,6f78cc6b6e01170c3c258d933157c3241dfc518ce611b859e4c8648c8cd7bff5
EFTA00001805,d7b3a8026d14a199c522c7c17289d6280742e1e9a9f35bf7cc00fa62893446c5
EFTA00001806,a9e3fd41d44e936f2ab1a860c6188173b622772d4efd9238dd3e4ce018244877
EFTA00001807,28ef9b43f348f4902a56bc42e451c8caabe68890c19ddf231d904e4c954785f0
EFTA00001808,c0dc81e66bfd3c625752bf302bce7f993364551b0f2359eca9c358a38b161b27
EFTA00001809,c8201cb9acbc34668549973df8c5877c64e43a2df65073f6ff3b5cf33181fcdf
EFTA00001810,0dfa6ba08ce1a93f799a9d87e4985c700bd22ee33cb54bddfa275e14b351070b
EFTA00001811,53bfefd7e02041591294b8715e2cc7bb46d6b9bb955fc955d2744809b7f83961
EFTA00001812,63fde4cefbbb09a3142ab44da52c6a7f6fadfee6b2248d893cc19a3fa8d96791
EFTA00001813,74cae9100172ab67e3131264581f3b2762940bcfa2b62376cebdc331e8f48902
EFTA00001814,ff850a79aa3d30bb714558df9a4fe6cece52c83fec40cb6b5fcd316da2f4290a
EFTA00001815,910e0e888675c32303162edfb3417004390bd5762ccc037f609bfa1e32229fd0
EFTA00001816,b28dc9cccb3ad488275399c882c156877f774e3b2f05892fe34de8d7aea8ab5d
