efta,file_size_bytes,pages,words
EFTA00029529,13250,1,27
EFTA00029530,21706,1,42
EFTA00029531,15782,1,32
EFTA00029532,26505,1,55
EFTA00029533,12713,1,21
EFTA00029534,20795,1,40
EFTA00029535,172069,3,471
EFTA00029538,84828,1,503
EFTA00029539,19839,1,56
EFTA00029540,2479330,34,11086
EFTA00029574,54488,1,197
EFTA00029575,33914,1,100
EFTA00029576,83966,2,322
EFTA00029578,31825,1,85
EFTA00029579,27870,1,73
EFTA00029580,60442,1,272
EFTA00029581,17418,1,36
EFTA00029582,124405,2,395
EFTA00029584,619920,3,1385
EFTA00029587,20499,1,47
EFTA00029588,91464,1,208
EFTA00029589,22376,1,45
EFTA00029590,295038,5,1293
EFTA00029595,24552,1,78
EFTA00029596,104698,2,420
EFTA00029598,74882,2,280
EFTA00029600,27116,1,75
EFTA00029601,277032,5,1152
EFTA00029606,353957,4,1600
EFTA00029610,184786,4,893
EFTA00029614,17123,1,75
EFTA00029615,51157,1,230
EFTA00029616,47525,1,247
EFTA00029617,107426,2,454
EFTA00029619,50040,2,236
EFTA00029621,859356,11,1638
EFTA00029632,104718,2,406
EFTA00029634,33248,1,107
EFTA00029635,58203,1,215
EFTA00029636,63938,1,220
EFTA00029637,83097,2,259
EFTA00029639,45067,1,128
EFTA00029640,72295,2,244
EFTA00029642,28486,2,87
EFTA00029644,20871,1,43
EFTA00029645,58193,2,169
EFTA00029647,12071,1,18
EFTA00029648,21148,1,44
EFTA00029649,64549,2,279
EFTA00029651,12962,1,26
EFTA00029652,19709,1,39
EFTA00029653,14022,1,27
EFTA00029654,21136,1,44
EFTA00029655,14001,1,27
EFTA00029656,21002,1,44
EFTA00029657,14001,1,27
EFTA00029658,21126,1,44
EFTA00029659,19529,1,40
EFTA00029660,14521,1,36
EFTA00029661,94247,2,429
EFTA00029663,222214,5,1145
EFTA00029668,62028,2,221
EFTA00029670,78617,2,445
EFTA00029672,124858,3,556
EFTA00029675,303651,5,2087
EFTA00029680,18024,1,46
EFTA00029681,399039,7,2676
EFTA00029688,1554676,4,895
EFTA00029692,373562,1,475
EFTA00029693,15065,1,45
EFTA00029694,32784,1,109
EFTA00029695,40259,1,182
EFTA00029696,28200,1,117
EFTA00029697,93185,2,249
EFTA00029699,24331,1,85
EFTA00029700,125253,2,334
EFTA00029702,71586,2,329
EFTA00029704,35784,1,176
EFTA00029705,20102,1,40
EFTA00029706,58554,1,228
EFTA00029707,123154,3,589
EFTA00029710,17614,1,62
EFTA00029711,36336,1,149
EFTA00029712,20957,1,58
EFTA00029713,32552,1,166
EFTA00029714,17339,1,43
EFTA00029715,13981,1,27
EFTA00029716,18305,1,39
EFTA00029717,45162,1,187
EFTA00029718,50690,2,215
EFTA00029720,38729,1,154
EFTA00029721,60588,2,321
EFTA00029723,180890,4,903
EFTA00029727,11483,1,21
EFTA00029728,55422,1,307
EFTA00029729,21263,1,44
EFTA00029730,109084,2,470
EFTA00029732,42930,1,179
EFTA00029733,34361,1,147
EFTA00029734,51122,1,248
EFTA00029735,71406,2,342
EFTA00029737,75165,2,356
EFTA00029739,68489,2,329
EFTA00029741,26431,1,73
EFTA00029742,194956,4,936
EFTA00029746,750237,5,1279
EFTA00029752,22018,1,86
EFTA00029753,38471,1,147
EFTA00029754,194403,4,908
EFTA00029758,71155,2,325
EFTA00029760,19000,1,53
EFTA00029761,6258362,13,4944
EFTA00029774,25267,1,100
EFTA00029775,92890,2,409
EFTA00029777,23292,1,35
EFTA00029778,887033,14,5148
EFTA00029792,21863,1,64
EFTA00029793,13771,1,21
EFTA00029794,28141,1,100
EFTA00029795,22846,1,50
EFTA00029796,260999,4,1280
EFTA00029800,23343,1,52
EFTA00029801,15557,1,29
EFTA00029802,88403,2,431
EFTA00029804,31214,1,111
EFTA00029805,73824,2,382
EFTA00029807,55884,1,314
EFTA00029808,57559,2,210
EFTA00029810,52387,1,195
EFTA00029811,48184,1,197
EFTA00029812,23286,1,65
EFTA00029813,254638,3,1239
EFTA00029816,1432657,23,5979
EFTA00029839,35383,1,116
EFTA00029840,20456,1,32
EFTA00029841,24068,1,75
EFTA00029842,21356,1,55
EFTA00029843,49297,1,170
EFTA00029844,264624,3,1167
EFTA00029847,514809,8,2197
EFTA00029855,13251,1,24
EFTA00029856,19248,1,38
EFTA00029857,53167,1,322
EFTA00029858,38584,1,218
EFTA00029859,45709,1,266
EFTA00029860,27597,1,104
EFTA00029861,24701,1,59
EFTA00029862,16942,1,35
EFTA00029863,41459,1,225
EFTA00029864,25180,1,65
EFTA00029865,18094,1,60
EFTA00029866,41793,1,179
EFTA00029867,54252,1,261
EFTA00029868,29432,1,112
EFTA00029869,1441571,2,455
EFTA00029871,33930,1,149
EFTA00029872,48742,1,229
EFTA00029873,20505,1,69
EFTA00029874,14377,1,28
EFTA00029875,22467,1,37
EFTA00029876,22068,1,54
EFTA00029877,85973,2,348
EFTA00029879,169105,3,942
EFTA00029882,163547,3,896
EFTA00029885,70678,2,347
EFTA00029887,220579,4,1126
EFTA00029891,26466,1,57
EFTA00029892,17820,1,29
EFTA00029893,20587,1,52
EFTA00029894,35065,1,114
EFTA00029895,1755609,4,839
EFTA00029899,1136028,4,689
EFTA00029903,1041417,4,680
EFTA00029907,902834,4,554
EFTA00029911,884405,3,545
EFTA00029914,859517,4,567
EFTA00029918,768702,3,387
EFTA00029921,805118,4,485
EFTA00029925,840116,3,607
EFTA00029928,1254448,4,720
EFTA00029932,56325,2,220
EFTA00029934,40439,1,221
EFTA00029935,288224,3,1405
EFTA00029938,28267,1,78
EFTA00029939,123363,3,649
EFTA00029942,132296,2,768
EFTA00029944,258939,4,1572
EFTA00029948,16290,1,20
EFTA00029949,14671,1,26
EFTA00029950,57591,1,163
EFTA00029951,371614,4,2284
EFTA00029955,22313,1,82
EFTA00029956,389053,8,1836
EFTA00029964,20523,1,35
EFTA00029965,40389,1,179
EFTA00029966,478156,5,2590
EFTA00029971,252954,4,1081
EFTA00029975,134005,3,699
EFTA00029978,43226,1,159
EFTA00029979,39039,1,89
EFTA00029980,39523,1,85
EFTA00029981,37560,1,76
EFTA00029982,99942,2,559
EFTA00029984,24166,1,36
EFTA00029985,72115,2,389
EFTA00029987,28165,1,44
EFTA00029988,46995,1,151
EFTA00029989,27452,1,80
EFTA00029990,23443,1,68
EFTA00029991,36784,1,158
EFTA00029992,166334,3,821
EFTA00029995,2433,0,0
EFTA00029996,2433,0,0
EFTA00029997,2433,0,0
EFTA00029998,2433,0,0
EFTA00029999,17023,1,44
EFTA00030000,32134,1,100
EFTA00030001,65257,2,258
EFTA00030003,15054,1,23
EFTA00030004,63382,1,226
EFTA00030005,40991,1,159
EFTA00030006,445995,2,92
EFTA00030008,42368,1,56
EFTA00030009,444504,2,91
EFTA00030011,33580,1,90
EFTA00030012,31636,1,108
EFTA00030013,16467,1,26
EFTA00030014,15301,1,17
EFTA00030015,208270,3,1029
EFTA00030018,34024,1,96
EFTA00030019,84318,2,395
EFTA00030021,1086912,14,6581
EFTA00030035,1255493,17,7442
EFTA00030052,23319,1,34
EFTA00030053,170169,3,834
EFTA00030056,18177,1,25
EFTA00030057,26123,1,48
EFTA00030058,354978,5,1640
EFTA00030063,357250,5,1652
EFTA00030068,56640,1,207
EFTA00030069,71722,2,253
EFTA00030071,145463,2,926
EFTA00030073,16266,1,46
EFTA00030074,11783,1,17
EFTA00030075,18423,1,35
EFTA00030076,11620,1,21
EFTA00030077,22163,1,49
EFTA00030078,11879,1,24
EFTA00030079,19099,1,40
EFTA00030080,124527,3,506
EFTA00030083,39308,1,143
EFTA00030084,336438,6,1492
EFTA00030090,60854,2,237
EFTA00030092,83059,2,273
EFTA00030094,38525,1,89
EFTA00030095,10672,1,18
EFTA00030096,10777,1,18
EFTA00030097,18297,1,24
EFTA00030098,25052,1,35
EFTA00030099,56519,2,243
EFTA00030101,478731,7,2520
EFTA00030108,86269,2,291
EFTA00030110,18798,1,23
EFTA00030111,101920,2,470
EFTA00030113,87523,2,371
EFTA00030115,207893,3,879
EFTA00030118,207973,3,881
EFTA00030121,15211,1,37
EFTA00030122,56068,2,240
EFTA00030124,46605,1,202
EFTA00030125,43174,1,155
EFTA00030126,2221185,22,6065
EFTA00030148,161442,3,849
EFTA00030151,126964,3,745
EFTA00030154,19654,1,58
EFTA00030155,138659,2,730
EFTA00030157,18365,2,26
EFTA00030159,19291,2,29
EFTA00030161,98179,3,531
EFTA00030164,115210,2,603
EFTA00030166,21747,2,40
EFTA00030168,27058,1,110
EFTA00030169,79117,2,370
EFTA00030171,36084,1,133
EFTA00030172,46848,1,227
EFTA00030173,14069,1,24
EFTA00030174,26623,1,61
EFTA00030175,16463,1,32
EFTA00030176,11870,1,18
EFTA00030177,26515,1,110
EFTA00030178,60738,1,364
EFTA00030179,67485,2,233
EFTA00030181,27714,1,74
EFTA00030182,39586,1,128
EFTA00030183,39755,1,116
EFTA00030184,32574,1,108
EFTA00030185,96648,1,106
EFTA00030186,32351,1,93
EFTA00030187,21119,1,51
EFTA00030188,28292,1,80
EFTA00030189,16459,1,29
EFTA00030190,619714,11,3608
EFTA00030201,12223,1,12
EFTA00030202,66527,2,298
EFTA00030204,16406,1,27
EFTA00030205,59574,2,227
EFTA00030207,730901,9,3303
EFTA00030216,53572,1,279
EFTA00030217,34235,1,137
EFTA00030218,52178,2,218
EFTA00030220,86686,2,435
EFTA00030222,39355,1,149
EFTA00030223,26768,1,67
EFTA00030224,55171,1,295
EFTA00030225,18278,1,35
EFTA00030226,42828,1,185
EFTA00030227,29625,1,89
EFTA00030228,23748,1,72
EFTA00030229,33543,1,150
EFTA00030230,27979,1,92
EFTA00030231,247376,5,964
EFTA00030236,35558,1,108
EFTA00030237,12921,1,22
EFTA00030238,100649,3,456
EFTA00030241,57329,2,301
EFTA00030243,17724,1,35
EFTA00030244,24573,1,72
EFTA00030245,33477,1,139
EFTA00030246,15837,1,34
EFTA00030247,848967,9,4558
EFTA00030256,52361,1,261
EFTA00030257,1210003,3,1006
EFTA00030260,96033,2,429
EFTA00030262,312650,1,4
EFTA00030263,303893,1,2
EFTA00030264,297364,1,4
EFTA00030265,11473,1,18
EFTA00030266,18651,1,36
EFTA00030267,158377,3,944
EFTA00030270,38891,1,185
EFTA00030271,27373,1,76
EFTA00030272,19168,1,32
EFTA00030273,89199,1,104
EFTA00030274,22344,1,76
EFTA00030275,17470,1,35
EFTA00030276,77247,2,412
EFTA00030278,12584,1,20
EFTA00030279,31127,1,113
EFTA00030280,43464,1,226
EFTA00030281,547901,6,2458
EFTA00030287,1640494,1,30
EFTA00030288,12385,1,25
EFTA00030289,13125,1,26
EFTA00030290,95178,2,427
EFTA00030292,57099,1,204
EFTA00030293,11255,1,17
EFTA00030294,18425,1,35
EFTA00030295,18002,1,66
EFTA00030296,12041,1,20
EFTA00030297,42715,1,234
EFTA00030298,71344,2,320
EFTA00030300,15497,1,34
EFTA00030301,11779,1,19
EFTA00030302,19228,1,39
EFTA00030303,40321,1,157
EFTA00030304,48640,1,189
EFTA00030305,48168,1,244
EFTA00030306,90588,3,306
EFTA00030309,412861,7,2528
EFTA00030316,117411,3,594
EFTA00030319,134173,3,706
EFTA00030322,371475,7,2167
EFTA00030329,341231,6,2028
EFTA00030335,47335,1,243
EFTA00030336,76339,2,270
EFTA00030338,13521,1,12
EFTA00030339,22215,1,84
EFTA00030340,12646,1,31
EFTA00030341,114410,2,598
EFTA00030343,30990,1,113
EFTA00030344,36052,1,129
EFTA00030345,38255,1,132
EFTA00030346,32713,1,91
EFTA00030347,282011,3,1371
EFTA00030350,87732,3,258
EFTA00030353,283811,3,1381
EFTA00030356,281995,3,1372
EFTA00030359,20955,1,45
EFTA00030360,19616,1,55
EFTA00030361,282231,3,1373
EFTA00030364,287329,3,1399
EFTA00030367,318236,4,1497
EFTA00030371,287738,3,1403
EFTA00030374,286992,3,1401
EFTA00030377,33676,1,103
EFTA00030378,41103,1,157
EFTA00030379,86862,2,356
EFTA00030381,287828,3,1411
EFTA00030384,24670,1,90
EFTA00030385,23131,1,83
EFTA00030386,279025,5,1637
EFTA00030391,33383,1,150
EFTA00030392,1174998,19,6580
EFTA00030411,73347,2,262
EFTA00030413,62854,2,276
EFTA00030415,130536,2,572
EFTA00030417,73429,2,276
EFTA00030419,6914,1,2
EFTA00030420,119644,3,435
EFTA00030423,56040,1,205
EFTA00030424,83439,2,342
EFTA00030426,52874,1,248
EFTA00030427,135692,2,559
EFTA00030429,38418,1,143
EFTA00030430,70063,2,229
EFTA00030432,24899,1,52
EFTA00030433,63797,2,255
EFTA00030435,12566,1,21
EFTA00030436,19767,1,38
EFTA00030437,54263,1,206
EFTA00030438,53777,1,312
EFTA00030439,105462,2,557
EFTA00030441,545142,7,2823
EFTA00030448,182245,4,899
EFTA00030452,31816,1,107
EFTA00030453,53061,1,213
EFTA00030454,22117,1,39
EFTA00030455,12310,1,23
EFTA00030456,31820,1,78
EFTA00030457,1273487,19,1809
EFTA00030476,93924,2,345
EFTA00030478,69154,2,317
EFTA00030480,96623,2,460
EFTA00030482,81693,2,311
EFTA00030484,178736,3,781
EFTA00030487,87252,2,393
EFTA00030489,31569,1,95
EFTA00030490,22113,1,54
EFTA00030491,3176028,4,710
EFTA00030498,16424,1,28
EFTA00030499,36830,1,95
EFTA00030500,350229,4,2007
EFTA00030504,35974,1,167
EFTA00030505,19626,1,54
EFTA00030506,34229,1,155
EFTA00030507,215114,4,934
EFTA00030511,172326,3,777
EFTA00030514,13141,1,26
EFTA00030515,22767,1,44
EFTA00030516,31899,1,136
EFTA00030517,28481,1,113
EFTA00030518,45589,1,216
EFTA00030519,9616,1,20
EFTA00030520,152574,4,632
EFTA00030524,147480,2,673
EFTA00030526,84927,2,388
EFTA00030528,17481,1,41
EFTA00030529,70647,2,252
EFTA00030531,15488,1,27
EFTA00030532,325607,5,1512
EFTA00030537,104847,2,501
EFTA00030539,35810,1,142
EFTA00030540,64956,3,4
EFTA00030543,209392,4,814
EFTA00030547,32029,1,161
EFTA00030548,19579,1,38
EFTA00030549,37160,1,145
EFTA00030550,30002,1,91
EFTA00030551,26150,1,44
EFTA00030552,239093,5,1147
EFTA00030557,163276,3,837
EFTA00030560,17747,1,55
EFTA00030561,45448,1,144
EFTA00030562,44602,1,202
EFTA00030563,34511,1,130
EFTA00030564,43546,1,172
EFTA00030565,21750,1,31
EFTA00030566,23185,1,36
EFTA00030567,90406,2,371
EFTA00030569,1070623,10,5388
EFTA00030579,78566,2,363
EFTA00030581,70771,2,206
EFTA00030583,43951,1,125
EFTA00030584,28562,1,104
EFTA00030585,21447,1,58
EFTA00030586,18677,1,80
EFTA00030587,29327,1,171
EFTA00030588,41694,1,268
EFTA00030589,24216,1,122
EFTA00030590,30374,1,114
EFTA00030591,22156,1,30
EFTA00030592,204188,4,979
EFTA00030596,56794,2,267
EFTA00030598,23871,1,82
EFTA00030599,22001,1,34
EFTA00030600,14394,1,20
EFTA00030601,25743,1,41
EFTA00030602,17615,1,25
EFTA00030603,13346,1,22
EFTA00030604,24492,1,49
EFTA00030605,25760,1,45
EFTA00030606,22232,1,38
EFTA00030607,44454,1,181
EFTA00030608,32499,1,131
EFTA00030609,23745,1,54
EFTA00030610,63514,1,278
EFTA00030611,16627,1,41
EFTA00030612,26941,1,99
EFTA00030613,29863,1,106
EFTA00030614,50359,2,150
EFTA00030616,34308,1,103
EFTA00030617,45646,2,157
EFTA00030619,12406,1,25
EFTA00030620,11550,1,21
EFTA00030621,1539552,1,4
EFTA00030622,2005953,1,231
EFTA00030623,1956008,1,103
EFTA00030624,1808701,1,140
EFTA00030625,118275,3,487
EFTA00030628,108189,3,429
EFTA00030631,15248,1,28
EFTA00030632,346291,6,1871
EFTA00030638,106197,2,574
EFTA00030640,282161,9,1276
EFTA00030649,350235,5,1668
EFTA00030654,357058,5,1688
EFTA00030659,15089,1,29
EFTA00030660,176741,3,1009
EFTA00030663,19984,1,27
EFTA00030664,36745,1,121
EFTA00030665,699524,12,4165
EFTA00030677,456161,9,2327
EFTA00030686,148607,3,466
EFTA00030689,112847,2,658
EFTA00030691,15245,1,32
EFTA00030692,136884,3,657
EFTA00030695,142464,3,746
EFTA00030698,131036,3,631
EFTA00030701,21164,1,42
EFTA00030702,119809,3,602
EFTA00030705,102274,2,458
EFTA00030707,50902,1,206
EFTA00030708,29437,1,135
EFTA00030709,88799,2,351
EFTA00030711,67254,2,331
EFTA00030713,51698,1,204
EFTA00030714,51598,1,206
EFTA00030715,225619,5,1219
EFTA00030720,559427,13,2020
EFTA00030733,61308,2,278
EFTA00030735,33961,1,111
EFTA00030736,347733,5,1583
EFTA00030741,216909,4,1023
EFTA00030745,63960,2,207
EFTA00030747,10891,1,26
EFTA00030748,148624,3,776
EFTA00030751,18036,1,74
EFTA00030752,18270,1,52
EFTA00030753,12333,1,26
EFTA00030754,19238,1,41
EFTA00030755,30487,1,69
EFTA00030756,44296,1,197
EFTA00030757,145194,3,464
EFTA00030760,85440,2,274
EFTA00030762,40775,1,185
EFTA00030763,60999,1,295
EFTA00030764,91000,1,212
EFTA00030765,62834,2,181
EFTA00030767,695936,6,3154
EFTA00030773,24414,1,57
EFTA00030774,21382,1,62
EFTA00030775,31826,1,102
EFTA00030776,42013,1,192
EFTA00030777,340272,4,1968
EFTA00030781,16264,1,53
EFTA00030782,14392,1,34
EFTA00030783,11752,1,22
EFTA00030784,19451,1,40
EFTA00030785,13116,1,25
EFTA00030786,23071,1,49
EFTA00030787,16463,1,42
EFTA00030788,58512,2,272
EFTA00030790,53976,1,197
EFTA00030791,22245,1,64
EFTA00030792,90591,2,383
EFTA00030794,28542,2,75
EFTA00030796,21079,1,52
EFTA00030797,18759,1,48
EFTA00030798,187482,4,834
EFTA00030802,40301,1,172
EFTA00030803,16639,1,35
EFTA00030804,746715,6,1323
EFTA00030810,23398,1,78
EFTA00030811,36035,1,104
EFTA00030812,446887,2,92
EFTA00030814,32372,1,114
EFTA00030815,18587,1,35
EFTA00030816,31068,1,67
EFTA00030817,54606,1,228
EFTA00030818,24777,1,106
EFTA00030819,12493,1,27
EFTA00030820,21825,1,46
EFTA00030821,11496,1,19
EFTA00030822,17807,1,35
EFTA00030823,13385,1,25
EFTA00030824,24556,1,56
EFTA00030825,58386,2,217
EFTA00030827,45049,1,164
EFTA00030828,127962,1,293
EFTA00030829,38984,1,172
EFTA00030830,35129,1,126
EFTA00030831,27791,1,95
EFTA00030832,927513,10,4994
EFTA00030842,105880,5,327
EFTA00030847,91004,2,384
EFTA00030849,68904,3,210
EFTA00030852,601140,9,2908
EFTA00030861,269859,4,1454
EFTA00030865,24442,1,75
EFTA00030866,188015,2,395
EFTA00030868,84632,2,403
EFTA00030870,80272,2,346
EFTA00030872,70894,2,266
EFTA00030874,7534,1,4
EFTA00030875,22465,1,37
EFTA00030876,49157,2,231
EFTA00030878,69566,2,332
EFTA00030880,218954,6,826
EFTA00030886,14357,1,31
EFTA00030887,26649,1,90
EFTA00030888,298901,4,1566
EFTA00030892,19262,1,30
EFTA00030893,51863,3,210
EFTA00030896,237588,4,1337
EFTA00030900,49041,1,160
EFTA00030901,58520,1,242
EFTA00030902,100586,2,494
EFTA00030904,113917,2,499
EFTA00030906,120969,3,678
EFTA00030909,27131,1,66
EFTA00030910,135065,2,521
EFTA00030912,381525,6,2203
EFTA00030918,331039,5,1717
EFTA00030923,23070,1,31
EFTA00030924,20714,1,30
EFTA00030925,31098,1,133
EFTA00030926,425790,8,2367
EFTA00030934,235650,4,978
EFTA00030938,103317,2,330
EFTA00030940,19425,1,44
EFTA00030941,62359,2,231
EFTA00030943,346405,4,1705
EFTA00030947,30471,1,152
EFTA00030948,19267,1,31
EFTA00030949,287238,3,1405
EFTA00030952,286166,3,1374
EFTA00030955,41687,1,227
EFTA00030956,58499,2,228
EFTA00030958,186621,1,216
EFTA00030959,204669,1,216
EFTA00030960,33212,1,106
EFTA00030961,92962,1,633
EFTA00030962,252779,3,370
EFTA00030965,19002,1,53
EFTA00030966,16037,1,37
EFTA00030967,89284,2,395
EFTA00030969,18182,1,71
EFTA00030970,18615,2,21
EFTA00030972,31634,1,191
EFTA00030973,37941,1,119
EFTA00030974,22716,1,78
EFTA00030975,17616,1,34
EFTA00030976,22513,1,32
EFTA00030977,16521,1,41
EFTA00030978,16257,1,32
EFTA00030979,44032,1,176
EFTA00030980,24590,1,71
EFTA00030981,56522,2,139
EFTA00030983,16265,1,29
EFTA00030984,15989,1,51
EFTA00030985,16641,1,30
EFTA00030986,240125,5,1352
EFTA00030991,20875,1,49
EFTA00030992,203168,3,849
EFTA00030995,105923,2,505
EFTA00030997,23069,1,35
EFTA00030998,24834,1,76
EFTA00030999,25808,1,114
EFTA00031000,114267,1,50
EFTA00031001,11972,1,25
EFTA00031002,19241,1,38
EFTA00031003,27778,1,85
EFTA00031004,17311,1,39
EFTA00031005,28974,1,69
EFTA00031006,31086,1,98
EFTA00031007,95805,2,442
EFTA00031009,16075,1,39
EFTA00031010,15913,1,47
EFTA00031011,40368,2,115
EFTA00031013,58555,2,164
EFTA00031015,35643,1,105
EFTA00031016,70476,2,220
EFTA00031018,548961,7,2118
EFTA00031025,4292045,55,11968
EFTA00031080,10612,1,14
EFTA00031081,123347,3,495
EFTA00031084,13996,1,31
EFTA00031085,13713,1,22
EFTA00031086,38161,1,243
EFTA00031087,15748,1,34
EFTA00031088,40583,1,231
EFTA00031089,51569,1,279
EFTA00031090,69759,2,348
EFTA00031092,33646,1,172
EFTA00031093,47467,1,59
EFTA00031094,20773,1,30
EFTA00031095,125507,3,681
EFTA00031098,56721,1,219
EFTA00031099,56661,1,220
EFTA00031100,57412,1,222
EFTA00031101,17259,1,36
EFTA00031102,187622,3,926
EFTA00031105,65558,2,405
EFTA00031107,29966,1,151
EFTA00031108,20028,1,49
EFTA00031109,94193,2,328
EFTA00031111,93376,2,329
EFTA00031113,102115,2,429
EFTA00031115,47080,1,199
EFTA00031116,149049,57,57
EFTA00031173,194976,3,938
EFTA00031176,952766,15,5541
EFTA00031191,204852,3,918
EFTA00031194,231373,4,1022
EFTA00031198,29047,1,117
EFTA00031199,22612,1,81
EFTA00031200,90631,2,394
EFTA00031202,116079,3,494
EFTA00031205,52064,2,162
EFTA00031207,67967,2,271
EFTA00031209,18824,1,59
EFTA00031210,18266,1,52
EFTA00031211,202984,4,1179
EFTA00031215,83436,2,345
EFTA00031217,257618,5,1433
EFTA00031222,267304,5,1492
EFTA00031227,288126,3,1401
EFTA00031230,45274,1,191
EFTA00031231,24101,1,61
EFTA00031232,267523,3,1376
EFTA00031235,287535,3,1401
EFTA00031238,23064,1,55
EFTA00031239,293279,4,1407
EFTA00031243,301257,4,1456
EFTA00031247,18968,1,78
EFTA00031248,11196,1,17
EFTA00031249,47091,1,259
EFTA00031250,53876,1,259
EFTA00031251,54722,1,287
EFTA00031252,73851,2,342
EFTA00031254,118051,2,479
EFTA00031256,67343,1,353
EFTA00031257,57815,2,278
EFTA00031259,142464,3,702
EFTA00031262,34601,1,122
EFTA00031263,2253784,34,10484
EFTA00031297,71309,2,340
EFTA00031299,44626,1,243
EFTA00031300,25979,1,68
EFTA00031301,14842,1,54
EFTA00031302,14219,1,26
EFTA00031303,24090,1,48
EFTA00031304,14658,1,26
EFTA00031305,24235,1,48
EFTA00031306,19250,1,53
EFTA00031307,26346,1,89
EFTA00031308,13244,1,39
EFTA00031309,23613,1,67
EFTA00031310,57492,1,204
EFTA00031311,61780,1,217
EFTA00031312,78079,2,365
EFTA00031314,32081,1,78
EFTA00031315,58904,2,257
EFTA00031317,14859,1,25
EFTA00031318,21524,1,48
EFTA00031319,19769,1,62
EFTA00031320,235618,3,205
EFTA00031323,287323,3,1396
EFTA00031326,281737,3,1376
EFTA00031329,33574,1,89
EFTA00031330,14068,1,25
EFTA00031331,20049,1,41
EFTA00031332,1291231,17,7789
EFTA00031349,60736,2,310
EFTA00031351,13487,1,32
EFTA00031352,25145,1,122
EFTA00031353,55665,1,199
EFTA00031354,58209,1,205
EFTA00031355,56965,1,202
EFTA00031356,27083,1,121
EFTA00031357,94177,2,396
EFTA00031359,44322,1,210
EFTA00031360,33775,1,139
EFTA00031361,117323,3,430
EFTA00031364,109516,2,145
EFTA00031366,273011,6,1019
EFTA00031372,265739,6,929
EFTA00031378,257349,6,912
EFTA00031384,195516,4,801
EFTA00031388,37016,1,162
EFTA00031389,87302,3,392
EFTA00031392,25380,1,40
EFTA00031393,36880,1,136
EFTA00031394,40152,1,158
EFTA00031395,96310,2,452
EFTA00031397,155466,3,799
EFTA00031400,27468,1,85
EFTA00031401,78672,2,356
EFTA00031403,40308,1,139
EFTA00031404,11844,1,19
EFTA00031405,21937,1,45
EFTA00031406,21601,1,70
EFTA00031407,75478,2,281
EFTA00031409,12172,1,13
EFTA00031410,21789,1,53
EFTA00031411,62408,2,224
EFTA00031413,123853,3,620
EFTA00031416,54413,1,183
EFTA00031417,57815,2,309
EFTA00031419,73245,2,364
EFTA00031421,23947,1,68
EFTA00031422,46212,1,216
EFTA00031423,32635,1,102
EFTA00031424,25234,1,73
EFTA00031425,26294,1,98
EFTA00031426,13324,1,31
EFTA00031427,24793,1,58
EFTA00031428,80127,2,324
EFTA00031430,64114,1,255
EFTA00031431,54628,1,222
EFTA00031432,57460,2,269
EFTA00031434,28404,1,104
EFTA00031435,123177,2,454
EFTA00031437,78619,2,236
EFTA00031439,28124,1,97
EFTA00031440,75177,2,236
EFTA00031442,78656,2,296
EFTA00031444,209633,1,32
EFTA00031445,624294,1,17
EFTA00031446,554526,1,64
EFTA00031447,645011,1,81
EFTA00031448,678645,1,49
EFTA00031449,35276,1,133
EFTA00031450,175536,3,428
EFTA00031453,19293,1,54
EFTA00031454,136526,3,575
EFTA00031457,59832,1,337
EFTA00031458,178750,4,733
EFTA00031462,271901,6,987
EFTA00031468,177034,0,0
EFTA00031469,278221,0,0
EFTA00031470,80980,3,294
EFTA00031473,279870,3,1338
EFTA00031476,282589,3,1372
EFTA00031479,283224,3,1377
EFTA00031482,289777,3,1420
EFTA00031485,287131,3,1398
EFTA00031488,287471,3,1402
EFTA00031491,287655,3,1402
EFTA00031494,41743,1,230
EFTA00031495,156389,2,664
EFTA00031497,51096,1,223
EFTA00031498,275343,3,1425
EFTA00031501,294277,4,1417
EFTA00031505,18238,1,65
